,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_frac,max_voltage,min_frac,min_instability,min_voltage,nsteps,numsites
211,2.93527026,298.1875135,1172.698238,875.2609403,3442.186261,0.25,2.93527026,0.0,0.0,2.93527026,1,3
212,2.793847488,110.7646496,426.4826485,309.4595381,1191.527476,0.195121951,2.793847488,0.108108108,0.048315049,2.793847488,1,3
213,3.716537571,170.626231,574.2401729,634.1387982,2134.185178,0.142857143,3.716537571,0.0,0.000733184,3.716537571,1,24
214,3.792950837,170.7905869,571.210538,647.8002997,2166.573488,0.142857143,3.792950837,0.0,0.000277598,3.792950837,1,72
215,4.371143497,95.92955751,283.6989514,419.3218615,1240.088827,0.115384615,4.371143497,0.041666667,0.016694437,4.371143497,1,23
216,5.36150112,68.1423886,197.4350133,365.3454928,1058.548045,0.105263158,5.36150112,0.055555556,0.022329297,5.36150112,1,17
217,3.569443303,170.5233189,507.8732264,608.6733185,1812.824687,0.133333333,5.097707078,0.0,0.009072086,2.041179527,2,13
218,2.34030857,63.56446837,251.256341,148.7604701,588.0173682,0.0625,2.34030857,0.0,0.048693825,2.34030857,1,3
219,2.8437877,162.7285911,489.6967639,462.7655657,1392.593634,0.4,2.8437877,0.333333333,0.088366311,2.8437877,1,6
220,2.57386137,162.7285911,420.4088793,418.8408344,1082.074174,0.4,2.57386137,0.333333333,0.075035393,2.57386137,1,6
221,1.271034195,158.9248312,388.2476676,201.9988949,493.4760617,0.454545455,1.271034195,0.4,0.046624653,1.271034195,1,6
222,4.472373645,95.29323299,264.5526799,426.1869438,1183.178433,0.266666667,4.472373645,0.214285714,0.026676133,4.472373645,1,11
223,3.63501383,42.84230501,174.6316469,155.7323712,634.7884515,0.045454545,3.63501383,0.0,0.022441834,3.63501383,1,21
224,3.20309071,198.7958686,598.660115,636.7611998,1917.562653,0.285714286,3.20309071,0.166666667,0.0,3.20309071,1,5
225,2.28722542,189.0622266,610.5383607,432.4279306,1396.438858,0.375,2.28722542,0.285714286,0.088723488,2.28722542,1,5
226,3.06364007,193.1483733,614.5545586,591.7370958,1882.773971,0.375,3.06364007,0.285714286,0.049924255,3.06364007,1,5
227,3.860545054,264.3337447,778.2781321,1020.47233,3004.577793,0.210526316,3.92814056,0.0,0.016642408,3.838013218,2,15
228,5.066046592,84.54358993,232.4676982,428.3017656,1177.69219,0.183673469,5.066046592,0.130434783,0.003062749,5.066046592,1,40
229,5.709712265,70.20467814,179.894092,400.8485119,1027.143503,0.055555556,5.709712265,0.0,0.028183739,5.709712265,1,17
230,5.85535765,70.20467814,199.4951126,411.0734992,1168.115234,0.055555556,5.85535765,0.0,0.044368872,5.85535765,1,17
231,6.188128198,70.20467814,179.3383712,434.4355484,1109.768832,0.055555556,6.188128198,0.0,-8.88e-16,6.188128198,1,17
232,4.627516845,146.3099789,418.8071624,677.0518919,1938.037199,0.115384615,4.727341115,0.0,0.017134163,4.57760471,2,23
233,4.600712576,193.7643812,522.1735598,891.4542253,2402.370463,0.266666667,4.858602285,0.153846154,0.001309882,4.342822867,2,11
234,2.925277045,56.30926481,182.2327023,164.7201998,533.0811408,0.111111111,3.30788786,0.069767442,0.041232289,2.54266623,2,5
235,2.060229283,84.46389722,275.2686372,174.0149944,567.1165072,0.111111111,3.36629239,0.047619048,0.062546725,0.34439738,3,5
236,4.227112812,171.513968,487.9910942,725.0088914,2062.793407,0.142857143,4.227112812,0.0,0.020661467,4.227112812,1,30
237,3.24427462,237.556085,820.7518513,770.6971774,2662.7444,0.333333333,3.24427462,0.2,0.022165194,3.24427462,1,4
238,3.593415497,73.35478514,251.9333993,263.5942217,905.3013812,0.068181818,3.93589757,0.0,0.033063907,3.281398663,3,41
239,4.43715325,161.9832388,601.5384234,718.7444543,2669.11817,0.142857143,4.43715325,0.0,0.057508915,4.43715325,1,6
240,3.777545525,155.4616041,514.9396328,587.2632867,1945.207905,0.25,3.777545525,0.142857143,0.048147988,3.777545525,1,6
241,3.215932378,155.4616041,516.9155286,499.954006,1662.365385,0.25,3.215932378,0.142857143,0.053273694,3.215932378,1,6
242,2.73985418,320.2961575,1145.526455,877.5647658,3138.575445,0.301587302,3.20812528,0.083333333,0.00300006,2.16717528,3,11
243,4.418310765,204.7835671,642.2042322,904.797439,2837.457872,0.166666667,4.418310765,0.0,0.026356204,4.418310765,1,5
244,3.782006883,388.9399069,1182.743896,1470.973405,4473.145555,0.285714286,4.3120597,0.0,0.081382782,3.251954065,2,5
245,3.805235942,388.9399069,1146.060316,1480.008113,4361.029906,0.285714286,4.371764432,0.0,0.040149928,3.238707452,2,5
246,3.619854937,141.9412108,451.9708606,513.8065926,1636.068951,0.125,3.619854937,0.0,0.0,3.619854937,1,7
247,3.358543423,171.9795443,670.7367705,577.6007673,2252.698569,0.15,3.358543423,0.0,0.067181961,3.358543423,1,17
248,3.106434973,171.9795443,524.2198819,534.243271,1628.454975,0.15,3.106434973,0.0,0.04366081,3.106434973,1,17
249,4.169000935,70.9554471,197.6528379,295.8133253,824.0148658,0.0625,4.169000935,0.0,0.008779747,4.169000935,1,15
250,5.250217922,139.2265379,448.5000884,730.9696647,2354.723202,0.115384615,5.250217922,0.0,0.050158317,5.250217922,1,23
251,5.24962664,111.7578126,378.3992103,586.6867905,1986.454575,0.090909091,5.24962664,0.0,0.02262187,5.24962664,1,10
252,3.242061684,192.3305359,577.5262485,623.5474611,1872.375722,0.166666667,3.242061684,0.0,0.069145037,3.242061684,1,10
253,2.568307868,162.4485337,586.7026809,417.2178471,1506.833111,0.146067416,2.71679227,0.0,0.023473434,2.330732824,2,19
254,3.454538955,95.80134957,321.5258324,330.949494,1110.723513,0.086956522,3.73880454,0.0,0.026015093,2.85958255,3,7
255,3.47982585,141.9412108,444.4429989,493.9306944,1546.584236,0.125,3.47982585,0.0,0.012734795,3.47982585,1,7
256,2.992680835,61.51518972,202.4426472,184.0953293,605.8462305,0.058823529,2.992680835,0.0,0.00188357,2.992680835,1,16
257,2.81500044,61.51518972,202.9398011,173.1652861,571.2756295,0.058823529,2.81500044,0.0,0.001605399,2.81500044,1,16
258,2.791205945,61.51518972,206.3511826,171.7015633,575.9686475,0.058823529,2.791205945,0.0,0.001668462,2.791205945,1,16
259,2.678136165,61.51518972,207.2859355,164.7460543,555.1399603,0.058823529,2.678136165,0.0,0.00102493,2.678136165,1,16
260,2.710989125,61.51518972,203.8467367,166.7670104,552.6262864,0.058823529,2.710989125,0.0,0.001342678,2.710989125,1,16
261,2.06064152,91.89788774,391.8969268,189.3686031,807.5590789,0.208333333,2.62768703,0.136363636,0.035540902,1.49359601,2,19
262,3.13405076,169.8905269,498.8280234,532.445535,1563.352346,0.142857143,3.13405076,0.0,1.36e-05,3.13405076,1,6
263,3.317357413,169.8905269,606.196533,563.5875989,2010.970563,0.142857143,3.317357413,0.0,0.014976057,3.317357413,1,6
264,3.278520546,169.8905269,489.8231588,556.9895831,1605.89529,0.142857143,3.278520546,0.0,0.00520715,3.278520546,1,6
265,5.445463715,111.7578126,358.0610541,608.5731136,1949.808478,0.090909091,5.445463715,0.0,0.026541828,5.445463715,1,10
266,5.00736611,111.7578126,351.653813,559.6122835,1760.859385,0.090909091,5.00736611,0.0,0.034060252,5.00736611,1,10
267,4.258955885,108.614209,312.8804835,462.5831246,1332.544177,0.166666667,4.258955885,0.090909091,0.04540653,4.258955885,1,10
268,4.5557655,81.38505257,262.2288715,370.7712147,1194.653246,0.25,4.5557655,0.2,0.03573359,4.5557655,1,6
269,4.200158215,83.31433537,261.7110479,349.9333901,1099.227808,0.142857143,4.200158215,0.076923077,0.046358412,4.200158215,1,6
270,2.869879231,225.9515108,669.9369531,648.4535481,1922.638147,0.19047619,3.436270695,0.0,0.011396401,1.74021179,3,17
271,2.525802333,210.0526869,619.720319,530.5515667,1565.291028,0.172413793,3.212525907,0.0,0.0,-0.221091965,2,6
272,2.964264424,169.8905269,496.8618058,503.600445,1472.829775,0.142857143,2.964264424,0.0,0.005747962,2.964264424,1,6
273,3.073173635,169.8905269,490.2439796,522.1030882,1506.604873,0.142857143,3.073173635,0.0,0.018068415,3.073173635,1,6
274,3.29630803,63.25686898,212.5603654,208.5141252,700.6644394,0.058823529,3.29630803,0.0,0.024281987,3.29630803,1,16
275,3.665355725,63.25686898,214.1063877,231.8589269,784.7760738,0.058823529,3.665355725,0.0,0.028555186,3.665355725,1,16
276,4.476495465,170.909816,463.4403755,765.0770165,2074.588739,0.25,4.476495465,0.142857143,0.001470672,4.476495465,1,6
277,4.180635853,166.6286707,511.581841,696.6137949,2138.737386,0.142857143,4.180635853,0.0,0.005264549,4.180635853,1,6
278,4.236416735,166.6286707,506.4673433,705.9084892,2145.606729,0.142857143,4.236416735,0.0,0.003986159,4.236416735,1,6
279,3.902619655,166.6286707,624.0070085,650.2883255,2435.262016,0.142857143,3.902619655,0.0,0.013271889,3.902619655,1,6
280,4.243417782,166.6286707,518.4125076,707.0750643,2199.840853,0.142857143,4.243417782,0.0,0.006787953,4.243417782,1,6
281,3.231490963,169.8905269,495.9893726,548.9997024,1602.785175,0.142857143,3.231490963,0.0,0.004413001,3.231490963,1,6
282,3.253853116,169.8905269,498.0166186,552.7988205,1620.472926,0.142857143,3.253853116,0.0,0.005247103,3.253853116,1,6
283,3.285270234,169.8905269,491.7366523,558.1362911,1615.487787,0.142857143,3.285270234,0.0,0.00939216,3.285270234,1,6
284,3.237592598,169.8905269,603.2625492,550.0363124,1953.118364,0.142857143,3.237592598,0.0,0.024477539,3.237592598,1,6
285,3.38313256,169.8905269,505.760935,574.7621733,1711.056287,0.142857143,3.38313256,0.0,0.009556497,3.38313256,1,6
286,4.05638928,146.6517853,431.2433257,594.8767298,1749.290804,0.3,4.05638928,0.222222222,0.02182236,4.05638928,1,7
287,3.45777653,146.6517853,346.1845602,507.0891013,1197.028847,0.3,3.45777653,0.222222222,0.026915489,3.45777653,1,7
288,1.219009335,260.8862238,590.3121453,318.0227421,719.5960157,0.533333333,1.447133495,0.461538462,0.043941464,0.990885175,2,7
289,3.421838983,186.3039002,645.2274801,637.5019485,2207.864545,0.157894737,3.421838983,0.0,0.007726935,3.421838983,1,16
290,2.56651011,236.3900597,788.3934449,606.6974781,2023.419747,0.2,3.05546996,0.0,0.001123175,2.07755026,2,8
291,3.43572924,121.9272144,440.621026,418.9088957,1513.854543,0.111111111,3.43572924,0.0,0.039400585,3.43572924,1,8
292,3.384306255,121.9272144,429.6191885,412.6390344,1453.962907,0.111111111,3.384306255,0.0,0.052809902,3.384306255,1,8
293,2.967675977,121.9272144,407.5610322,361.8404652,1209.509085,0.111111111,2.967675977,0.0,0.001317139,2.967675977,1,8
294,1.12088205,415.2165569,1422.626091,465.4087855,1594.59605,0.4,1.12088205,0.142857143,0.066569612,1.12088205,1,3
295,2.003490985,312.2960398,813.1048693,625.6823004,1629.048275,0.454545455,2.003490985,0.333333333,0.088648882,2.003490985,1,6
296,2.912048975,193.1483733,612.1416714,562.4575224,1782.586527,0.375,2.912048975,0.285714286,0.064654999,2.912048975,1,5
297,3.839247953,143.123751,652.8965322,549.4875681,2506.631674,0.142857143,3.839247953,0.0,0.056647433,3.839247953,1,12
298,3.323603175,276.0166856,1276.31564,917.3699327,4241.966714,0.25,4.72947395,0.0,0.029911084,1.93751418,4,12
299,2.982607393,121.9272144,406.4464373,363.6610111,1212.270149,0.111111111,2.982607393,0.0,0.001402157,2.982607393,1,8
300,3.43959189,121.9272144,441.6561354,419.3798578,1519.116862,0.111111111,3.43959189,0.0,0.041033155,3.43959189,1,8
301,3.373428583,121.9272144,429.6384598,411.3127501,1449.35466,0.111111111,3.373428583,0.0,0.053934438,3.373428583,1,8
302,4.046680747,218.1156117,622.9354757,882.6442465,2520.820996,0.181818182,4.046680747,0.0,0.044470942,4.046680747,1,9
303,3.921692866,264.3337447,763.297808,1036.635761,2993.419568,0.210526316,3.921692866,0.0,0.040246866,3.921692866,1,15
304,4.053361485,69.65995318,198.4290368,282.3569713,804.3046154,0.0625,4.053361485,0.0,0.040617313,4.053361485,1,15
305,4.2475715,69.65995318,201.3297755,295.8856318,855.1626167,0.0625,4.2475715,0.0,0.040047936,4.2475715,1,15
306,3.942905531,264.3337447,776.6298224,1042.242984,3062.178022,0.210526316,4.33987283,0.0,0.049380564,3.810583098,2,15
307,3.827319086,277.3397612,1306.944514,1061.467761,5002.093683,0.25,4.118598043,0.0,0.048279882,3.39040065,2,15
308,2.85645981,155.08178,598.5902454,442.9848719,1709.848979,0.142857143,2.85645981,0.0,0.06642909,2.85645981,1,3
309,3.574018772,384.7536736,1131.071362,1375.116852,4042.47028,0.285714286,4.49456734,0.0,0.04799074,2.11390891,3,10
310,3.01085062,193.1483733,613.3180029,581.5408994,1846.608889,0.375,3.01085062,0.285714286,0.050103221,3.01085062,1,5
311,3.325908997,125.3475169,432.306079,416.8944341,1437.810678,0.111111111,3.325908997,0.0,0.012833621,3.325908997,1,8
312,4.30996369,171.513968,482.9114493,739.2189742,2081.330812,0.142857143,4.30996369,0.0,0.026265071,4.30996369,1,30
313,3.678615249,358.2360124,1082.710278,1317.812458,3982.874537,0.268292683,4.26778776,0.0,0.021975759,3.187638157,2,30
314,3.670007861,358.2360124,1085.590469,1314.728982,3984.125556,0.268292683,3.670007861,0.0,0.027590412,3.670007861,1,30
315,3.62198183,358.2360124,1075.027939,1297.524328,3893.731662,0.268292683,3.62198183,0.0,0.023080671,3.62198183,1,30
316,5.37188297,93.24116127,410.0040348,500.8806063,2202.493692,0.25,5.37188297,0.181818182,0.012772724,5.37188297,1,9
317,2.869295935,193.1483733,614.4910113,554.1998423,1763.156561,0.375,2.869295935,0.285714286,0.084504499,2.869295935,1,5
318,4.56518765,69.65995318,197.6014356,318.010758,902.0876336,0.0625,4.56518765,0.0,0.044555104,4.56518765,1,15
319,4.11239156,69.65995318,200.8120947,286.4690035,825.8179635,0.0625,4.11239156,0.0,0.034152214,4.11239156,1,15
320,4.287808395,69.65995318,203.7803502,298.688532,873.7710965,0.0625,4.287808395,0.0,0.016223582,4.287808395,1,15
321,3.799989259,264.3337447,769.7482885,1004.46539,2925.035228,0.210526316,3.852014665,0.0,0.010101849,3.782647457,2,15
322,4.033372317,198.2503085,635.8900355,799.617306,2564.781266,0.210526316,4.033372317,0.0625,0.031597866,4.033372317,1,15
323,2.9877826,103.5762398,418.0635922,309.463287,1249.083126,0.1,2.9877826,0.0,0.071346914,2.9877826,1,9
324,2.00449784,51.5831903,208.5566462,103.3983935,418.0513468,0.052631579,2.00449784,0.0,0.030590098,2.00449784,1,18
325,2.01812458,51.5831903,208.0600899,104.1013043,419.8911815,0.052631579,2.01812458,0.0,0.032750527,2.01812458,1,18
326,4.41761947,204.7835671,655.6929318,904.6558732,2896.601862,0.166666667,4.41761947,0.0,0.024456818,4.41761947,1,5
327,2.80253123,61.51518972,201.3095519,172.3982403,564.176306,0.058823529,2.80253123,0.0,0.001303008,2.80253123,1,16
328,3.679596169,358.2360124,1085.397484,1318.163859,3993.824424,0.268292683,4.168666876,0.0,0.025268231,3.272037247,2,30
329,3.668388469,358.2360124,1091.313242,1314.148857,4003.360911,0.268292683,4.111629966,0.0,0.028142421,3.299020555,2,30
330,4.307023736,171.513968,492.6525257,738.714731,2121.866122,0.142857143,4.307023736,0.0,0.030161601,4.307023736,1,30
331,3.656563896,358.2360124,1078.588014,1309.912869,3943.925991,0.268292683,4.16065075,0.0,0.029967735,3.236491518,2,30
332,3.64455381,388.9399069,1186.827593,1417.512419,4325.457025,0.285714286,4.221815974,0.0,0.021063083,3.067291646,2,5
333,2.16505397,51.5831903,207.1473637,111.6803909,448.4852222,0.052631579,2.16505397,0.0,0.037806584,2.16505397,1,18
334,1.97411514,51.5831903,209.0694146,101.8311569,412.7270966,0.052631579,1.97411514,0.0,0.037946398,1.97411514,1,18
335,4.380636065,102.9738331,286.0640275,451.090887,1253.142396,0.137931034,4.380636065,0.074074074,0.024450684,4.380636065,1,25
336,3.508258431,170.1350557,583.8056815,596.8777435,2048.141204,0.142857143,3.508258431,0.0,0.000708945,3.508258431,1,24
337,2.67517806,61.51518972,202.5414833,164.5640859,541.8345324,0.058823529,2.67517806,0.0,0.012265566,2.67517806,1,16
338,2.99424462,61.51518972,202.7940071,184.1915259,607.2148647,0.058823529,2.99424462,0.0,0.001064573,2.99424462,1,16
339,3.088125825,61.51518972,202.4101814,189.966646,625.0681083,0.058823529,3.088125825,0.0,0.009270731,3.088125825,1,16
340,2.985057197,181.2654853,616.5488382,541.0878413,1840.433547,0.157894737,2.985057197,0.0,0.013833569,2.985057197,1,16
341,3.958925863,143.4711859,696.8297201,567.9917882,2758.697201,0.142857143,3.958925863,0.0,0.034611087,3.958925863,1,12
342,3.472639223,277.6168062,1288.955995,964.0630102,4476.079146,0.25,3.472639223,0.0,0.025395262,3.472639223,1,9
343,3.389229778,279.5448652,1186.839523,947.4417812,4022.471851,0.25,4.17246797,0.0,0.025932975,2.605991585,2,6
344,4.460215342,204.7835671,694.4490663,913.3788079,3097.39238,0.166666667,4.460215342,0.0,0.019753351,4.460215342,1,5
345,4.024694258,204.7835671,592.9602485,824.1912466,2386.483707,0.166666667,4.024694258,0.0,0.024909293,4.024694258,1,5
346,2.84270461,61.51518972,205.612456,174.8695134,584.4954767,0.058823529,2.84270461,0.0,0.001055985,2.84270461,1,16
347,4.133350654,223.5920799,633.0352856,924.1844698,2616.556812,0.170731707,4.345185945,0.0,0.052806614,2.86233891,2,34
348,3.71722699,170.626231,575.3250586,634.2564311,2138.613836,0.142857143,3.71722699,0.0,0.001048225,3.71722699,1,24
349,3.45278711,63.25686898,214.0525228,218.4125018,739.0777917,0.058823529,3.45278711,0.0,0.00710506,3.45278711,1,16
350,2.975721145,121.9272144,406.7926686,362.8213901,1210.501546,0.111111111,2.975721145,0.0,0.002664106,2.975721145,1,8
351,3.008787377,121.9272144,409.56702,366.8530636,1232.30008,0.111111111,3.008787377,0.0,0.00320122,3.008787377,1,8
352,3.933874857,242.5404029,954.7067512,954.1235928,3755.696884,0.3125,3.933874857,0.153846154,0.049380478,3.933874857,1,11
353,3.294905213,281.4998923,1166.135381,927.5154627,3842.305547,0.25,3.62991967,0.0,0.026539969,2.74552975,3,9
354,3.313810113,215.8128909,940.4996311,715.1629404,3116.637189,0.2,3.94921564,0.0,0.035198789,2.04299906,2,12
355,2.93975806,61.51518972,203.8935684,180.8397748,599.3977611,0.058823529,2.93975806,0.0,0.001407514,2.93975806,1,16
356,2.968298195,61.51518972,202.8884538,182.5954266,602.2334313,0.058823529,2.968298195,0.0,0.001210655,2.968298195,1,16
357,2.50781935,61.51518972,203.6281885,154.2689831,510.6627113,0.058823529,2.50781935,0.0,0.001207944,2.50781935,1,16
358,2.72602525,237.963673,808.5320528,648.6949811,2204.078791,0.2,2.944281243,0.0,0.000607278,2.07125727,2,16
359,4.59694763,106.6210773,330.4846593,490.1315084,1519.220671,0.166666667,4.59694763,0.090909091,0.039231098,4.59694763,1,10
360,5.584607037,87.18682412,252.589101,486.9041516,1410.610871,0.071428571,5.584607037,0.0,0.002507622,5.584607037,1,13
361,3.65303365,170.5233189,519.499828,622.927422,1897.750353,0.133333333,5.119717872,0.0,0.0,2.186349427,2,13
362,4.16215341,117.0940584,436.6465501,487.3634345,1817.389927,0.109090909,4.16215341,0.0,0.012619297,4.16215341,1,49
363,2.78823199,121.9272144,407.9507202,339.9613597,1137.461248,0.111111111,2.78823199,0.0,0.004557691,2.78823199,1,8
364,2.966611051,121.9272144,407.0477926,361.7106217,1207.55248,0.111111111,2.966611051,0.0,0.0,2.966611051,1,8
365,3.073255735,121.9272144,411.7395869,374.7135109,1265.381047,0.111111111,3.073255735,0.0,0.004090732,3.073255735,1,8
366,3.431363887,121.9272144,441.2474749,418.3766403,1514.080651,0.111111111,3.431363887,0.0,0.042456365,3.431363887,1,8
367,4.07734323,146.6065822,627.9851144,597.7653554,2560.510855,0.142857143,4.07734323,0.0,0.012531995,4.07734323,1,12
368,4.259238845,60.28374638,186.1868651,256.7628743,793.0143284,0.055555556,4.259238845,0.0,0.042866647,4.259238845,1,17
369,4.73515194,60.28374638,154.6795316,285.4526986,732.4310842,0.055555556,4.73515194,0.0,0.046829416,4.73515194,1,17
370,5.052982547,60.28374638,188.2398419,304.6127184,951.1726357,0.055555556,5.052982547,0.0,0.016678743,5.052982547,1,17
371,2.949299037,181.2654853,613.9333817,534.6061211,1810.673131,0.157894737,2.949299037,0.0,0.003434341,2.949299037,1,16
372,2.929938182,181.2654853,609.6976821,531.0966663,1786.376518,0.157894737,2.929938182,0.0,0.00195201,2.929938182,1,16
373,2.99185371,181.2654853,606.9724631,542.3198146,1815.972816,0.157894737,2.99185371,0.0,0.007616322,2.99185371,1,16
374,3.34332669,63.25686898,210.8320293,211.4883784,704.8803508,0.058823529,3.34332669,0.0,0.046488559,3.34332669,1,16
375,3.340974915,63.25686898,212.1708622,211.3396125,708.8575282,0.058823529,3.340974915,0.0,0.015490825,3.340974915,1,16
376,3.41802196,63.25686898,213.2107004,216.2133673,728.758856,0.058823529,3.41802196,0.0,-8.88e-16,3.41802196,1,16
377,3.882326155,49.0834485,194.7691904,190.5579559,756.157522,0.05,3.882326155,0.0,0.029013351,3.882326155,1,19
378,5.39047212,70.20467814,177.375347,378.4363602,956.1368626,0.055555556,5.39047212,0.0,0.042779014,5.39047212,1,17
379,5.82326612,70.20467814,205.4883678,408.8205237,1196.61345,0.055555556,5.82326612,0.0,0.023073157,5.82326612,1,17
380,4.751078665,88.51505726,273.4717953,420.5420001,1299.286012,0.071428571,4.751078665,0.0,0.029182475,4.751078665,1,13
